Audit query,Category,Medication,Prodcode,Gemscript code,Product Name,Drug Substance,BNF Code
6,Exacerbations,Antibiotics,28919,51430020,Ampicillin 250mg / Cloxacillin 250mg/vial injection,Cloxacillin/Ampicillin,05010103
6,Exacerbations,Antibiotics,12015,51516020,Selexid 100mg/sachet Liquid (Edwin Burgess Ltd),Pivmecillinam Hydrochloride,05010105/05011300
6,Exacerbations,Antibiotics,13216,51668020,Amoxicillin 500mg / Clavulanic acid 125mg tablets,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,15192,51669020,Amoxicillin 400mg / Clavulanic acid 57mg/5ml sugar free oral suspension,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,509,51673020,Augmentin 625mg tablets (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,21808,51703020,Rommix 125mg/5ml Oral suspension sugar free (Ashbourne Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,11611,51704020,Rommix 250 EC tablets (Ashbourne Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,25278,51705020,Rommix 500mg Tablet (Ashbourne Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,21878,51712020,Demix 100 capsules (Ashbourne Pharmaceuticals Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,21828,51713020,Demix 50 capsules (Ashbourne Pharmaceuticals Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,11954,51825020,Talpen 250mg Tablet (Beecham Research Laboratories),Talampicillin Hydrochloride,05010103
6,Exacerbations,Antibiotics,65855,52011021,Azithromycin 200mg/5ml oral suspension sugar free,Azithromycin,05010500
6,Exacerbations,Antibiotics,64794,52246021,Amoxicillin 250mg capsules (Sigma Pharmaceuticals Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,65958,52247021,Amoxicillin 500mg capsules (Sigma Pharmaceuticals Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,69292,52248021,Co-amoxiclav 500mg/125mg tablets (Sigma Pharmaceuticals Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,65215,52249021,Co-amoxiclav 250mg/125mg tablets (Sigma Pharmaceuticals Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,64355,52253021,Amoxicillin 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,65095,52255021,Amoxicillin 250mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,268,52259020,Vibramycin 100mg capsules (Pfizer Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,3152,52260020,Vibramycin 100mg Dispersible tablet (Pfizer Ltd),Doxycycline monohydrate,05010300/05040100
6,Exacerbations,Antibiotics,10454,52261020,Vibramycin 50mg/5ml Oral solution (Pfizer Ltd),Doxycycline Hyclate,05010300/05040100
6,Exacerbations,Antibiotics,21801,52264020,Vidopen 250mg Capsule (Berk Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,21967,52265020,Vidopen 500mg Capsule (Berk Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,65956,52265021,Erythromycin ethyl succinate 125mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,23186,52266020,Vidopen 125mg/5ml Oral solution (Berk Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,68226,52266021,Erythromycin ethyl succinate 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,68943,52268021,Clarithromycin 500mg tablets (Sigma Pharmaceuticals Plc),Clarithromycin,05010500
6,Exacerbations,Antibiotics,31471,52269020,Vidopen 250mg/5ml Oral solution (Berk Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,71541,52441021,Co-amoxiclav 125mg/31mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,32347,52579020,Amfipen 125mg/5ml Oral solution (Yamanouchi Pharma Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,32148,52582020,Amfipen forte 250mg/5ml Oral solution (Yamanouchi Pharma Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,21926,52587020,Amfipen 500mg/vial Injection (Yamanouchi Pharma Ltd),Ampicillin sodium,05010103
6,Exacerbations,Antibiotics,40073,52720020,Erythromycin estolate 250mg/5ml suspension,Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,9601,52805020,Selexid 200mg tablets (LEO Pharma),Pivmecillinam hydrochloride,05010105
6,Exacerbations,Antibiotics,2377,52817020,Pondocillin 175mg/5ml Oral suspension sugar free (LEO Pharma),Pivampicillin,05010103
6,Exacerbations,Antibiotics,31669,52818020,Pondocillin 120mg Sachets (LEO Pharma),Pivampicillin,05010103
6,Exacerbations,Antibiotics,41818,52892020,Amoxicillin 125mg/5ml Oral solution (Berk Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,41646,52895020,Ampicillin 250mg Capsule (Berk Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,1072,53068020,Erythrocin 500 500mg Tablet (Abbott Laboratories Ltd),Erythromycin stearate,05010500
6,Exacerbations,Antibiotics,201,53071020,Erythrocin 1g/vial Injection (Abbott Laboratories Ltd),Erythromycin lactobionate,05010500
6,Exacerbations,Antibiotics,9148,53074020,Erythromid ds 500mg Tablet (Abbott Laboratories Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,993,53077020,Erythroped forte 500mg/5ml Liquid (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,4372,53078020,Erythroped forte 500mg Sachets (Abbott Laboratories Ltd),Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,4610,53079020,Erythroped forte 500mg/5ml Oral suspension (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,2174,53362020,Amoxil 3g oral powder sachets sucrose free (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,71609,53503021,Amoxicillin 250mg capsules (Mawdsley-Brooks & Company Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,67694,53506021,Co-amoxiclav 250mg/125mg tablets (Mawdsley-Brooks & Company Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,69140,53507021,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,66062,53511021,Amoxicillin 125mg/5ml oral suspension sugar free (Mawdsley-Brooks & Company Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,68690,53522021,Doxycycline 100mg capsules (Mawdsley-Brooks & Company Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,68723,53526021,Clarithromycin 125mg/5ml oral suspension (DE Pharmaceuticals),Clarithromycin,05010500
6,Exacerbations,Antibiotics,71680,53527021,Clarithromycin 250mg/5ml oral suspension (DE Pharmaceuticals),Clarithromycin,05010500
6,Exacerbations,Antibiotics,40391,53669020,Doxycycline 50mg capsules (IVAX Pharmaceuticals UK Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,24126,53670020,Doxycycline 100mg capsules (IVAX Pharmaceuticals UK Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,33248,53834020,Erythromycin 125mg/5ml Liquid (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,41584,53835020,Erythromycin 250mg/5ml Liquid (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,24129,53836020,Erythromycin 250mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,26365,53839020,Erythromycin 500mg Tablet (IVAX Pharmaceuticals UK Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,69330,53842020,Erythromycin 250mg/5ml Liquid (Rosemont Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,17161,54241020,Miraxid Tablet (Rpr / Fisons),Pivampicillin/Pivmecillinam Hydrochloride,05010103
6,Exacerbations,Antibiotics,20516,54246020,Miraxid Liquid (Rpr / Fisons),Pivampicillin/Pivmecillinam Hydrochloride,05010103
6,Exacerbations,Antibiotics,569,54556020,Augmentin 250/62 SF oral suspension (GlaxoSmithKline UK Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,415,54560020,Augmentin 125/31 SF oral suspension (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,13531,54564020,Magnapen 500mg powder for solution for injection vials (Wockhardt UK Ltd),Flucloxacillin sodium/Ampicillin sodium,05010102
6,Exacerbations,Antibiotics,13438,54565020,Magnapen 1g/vial Injection (C P Pharmaceuticals Ltd),Ampicillin Trihydrate/Flucloxacillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,18934,54590020,Penbritin 125mg/1.25ml Liquid (Beecham Research Laboratories),Ampicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,30630,54594020,Penbritin 250mg/vial Injection (Beecham Research Laboratories),Ampicillin Sodium,05010103
6,Exacerbations,Antibiotics,7531,54595020,Penbritin 500mg powder for solution for injection vials (Chemidex Pharma Ltd),Ampicillin sodium,05010103
6,Exacerbations,Antibiotics,8680,54599020,Talpen 125mg/5ml Oral solution (Beecham Research Laboratories),Talampicillin Hydrochloride,05010103
6,Exacerbations,Antibiotics,2171,54602020,Amoxil 125mg/1.25ml paediatric oral suspension (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,10771,54607020,Amoxil 250mg powder for solution for injection vials (GlaxoSmithKline UK Ltd),Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,24819,54608020,Amoxil 500mg powder for solution for injection vials (GlaxoSmithKline UK Ltd),Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,17099,54609020,Amoxil 1g powder for solution for injection vials (GlaxoSmithKline UK Ltd),Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,34853,54611020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Teva UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,33705,54612020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Teva UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,33685,54613020,Erythromycin 250mg gastro-resistant tablets (Teva UK Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,30739,54616020,Doxycycline 100mg capsules (Teva UK Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,32419,54617020,Doxycycline 50mg capsules (Teva UK Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,55300,54648020,Erythromycin 500mg Tablet (Teva UK Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,27203,54649020,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Teva UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,34001,54698020,Amoxicillin 500mg capsules (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34638,54699020,Amoxicillin 125mg/5ml oral suspension sugar free (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34775,54700020,Amoxicillin 250mg/5ml oral suspension sugar free (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,14904,55071020,Vibramycin-D 100mg dispersible tablets (Pfizer Ltd),Doxycycline monohydrate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,10538,55113020,Ampiclox neonatal 75mg/vial Injection (Beecham Research Laboratories),Cloxacillin/Ampicillin,05010103
6,Exacerbations,Antibiotics,31514,55309020,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,33703,55311020,Erythromycin 250mg gastro-resistant tablets (Abbott Laboratories Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,41560,55777020,Doxycycline 100mg Capsule (IVAX Pharmaceuticals UK Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,30764,56063020,Co-fluampicil 250mg/250mg capsules (IVAX Pharmaceuticals UK Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010102
6,Exacerbations,Antibiotics,33383,56142020,Amoxicillin 3g oral powder sachets sugar free (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,62995,56172020,Erythromycin ethyl succinate 500mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,33697,56173020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,32898,56174020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,318,56230020,Erymax 250mg Capsule (Elan Pharma),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,21038,56301020,Doxatet 100mg Tablet (Manufacturer unknown),Doxycycline Hyclate,05010300/05040100
6,Exacerbations,Antibiotics,62466,56365020,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,2153,56491020,Amoxil 125mg/5ml syrup sucrose free (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,1812,56492020,Amoxil 250mg/5ml syrup sucrose free (GlaxoSmithKline UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,4010,56493020,Amoxil 750mg Sachets (GlaxoSmithKline UK Ltd),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,3669,56736020,Amoxymed 250mg Capsule (Medipharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,31286,56737020,Amoxymed 125mg/5ml Oral solution (Medipharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,17852,56804020,Augmentin Intravenous 600mg powder for solution for injection vials (GlaxoSmithKline UK Ltd),Amoxicillin sodium/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,244,56805020,Augmentin Intravenous 1.2g powder for solution for injection vials (GlaxoSmithKline UK Ltd),Amoxicillin sodium/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,33343,56816020,Amoxicillin 250mg capsules (Actavis UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,41734,56817020,Amoxicillin 3g Powder (Actavis UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34679,56818020,Amoxicillin 125mg/5ml oral suspension sugar free (Actavis UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,40243,56821020,Amoxicillin 250mg/5ml oral suspension sugar free (Actavis UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,41647,56825020,Ampicillin 500mg capsules (Actavis UK Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,34380,56907020,Co-fluampicil 250mg/250mg capsules (Actavis UK Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010102
6,Exacerbations,Antibiotics,48095,56946020,Doxycycline 50mg capsules (Actavis UK Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,34300,56947020,Doxycycline 100mg capsules (Actavis UK Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,29344,56957020,Erythromycin 250mg gastro-resistant tablets (Actavis UK Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,29154,56967020,Erythromycin 250mg Capsule (Actavis UK Ltd),Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,2202,56982020,Vibramycin 50 capsules (Pfizer Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,16612,57171020,Clavulanic acid 62mg with amoxicillin 250mg/5ml sugar free suspension,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,13239,57172020,Clavulanic acid 125mg with Amoxicillin 500mg tablets,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,20432,57173020,Clavulanic acid 57mg with amoxicillin 400mg/5ml sugar free suspension,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,69480,57352021,Erythromycin 250mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,72126,57354021,Clarithromycin 125mg/5ml oral suspension (Almus Pharmaceuticals Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,67560,57355021,Clarithromycin 250mg/5ml oral suspension (Almus Pharmaceuticals Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,3572,57928020,Erythroped 250mg Powder (Abbott Laboratories Ltd),Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,27768,58443020,Erythrolar 250mg Tablet (Lagap),Erythromycin stearate,05010500
6,Exacerbations,Antibiotics,23954,58444020,Erythrolar 500mg Tablet (Lagap),Erythromycin stearate,05010500
6,Exacerbations,Antibiotics,4153,58448020,Erythrolar 250mg/5ml Liquid (Lagap),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,2874,58820020,Magnapen syrup (Wockhardt UK Ltd),Flucloxacillin magnesium/Ampicillin trihydrate,05010102
6,Exacerbations,Antibiotics,34765,59013020,Doxycycline 50mg capsules (Mylan),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,32066,59014020,Doxycycline 100mg capsules (Mylan),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,25570,59188020,Co-fluampicil 250mg/250mg capsules (Sandoz Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010102
6,Exacerbations,Antibiotics,23485,59319020,Flu-amp 500mg Capsule (Generics (UK) Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010102/05010103
6,Exacerbations,Antibiotics,33222,59321020,Amoxicillin 250mg Capsule (Lagap),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,29858,59322020,Amoxicillin 125mg/5ml oral suspension sugar free (Sandoz Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,58057,59323020,Amoxicillin 250mg/5ml oral suspension sugar free (Sandoz Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,22452,59324020,Britcin 250mg Capsule (DDSA Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,9,59329020,Amoxicillin 250mg capsules,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,48,59330020,Amoxicillin 500mg capsules,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,3742,59331020,Amoxicillin 125mg sugar free chewable tablets,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,115,59334020,Ampicillin 250mg capsules,Ampicillin,05010103
6,Exacerbations,Antibiotics,926,59335020,Ampicillin 500mg capsules,Ampicillin,05010103
6,Exacerbations,Antibiotics,857,59336020,Ampicillin 125mg/5ml oral suspension,Ampicillin,05010103
6,Exacerbations,Antibiotics,106,59339020,Ampicillin 250mg/5ml oral suspension,Ampicillin,05010103
6,Exacerbations,Antibiotics,900,59340020,Ampicillin 125mg/5ml sugar free suspension,Ampicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,16167,59341020,Ampicillin 250mg/5ml sugar free suspension,Ampicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,41605,59382020,Doxycycline 100mg Capsule (Sandoz Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,34779,59393020,Erythromycin ethyl succinate 125mg/5ml oral suspension (Sandoz Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,46696,59394020,Erythromycin ethyl succinate 250mg/5ml oral suspension (Sandoz Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,63,59396020,Erythromycin 250mg gastro-resistant tablets,Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,401,59397020,Erythromycin 500mg ec gastro-resistant tablets,Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,103,59398020,Erythromycin 250mg gastro-resistant capsules,Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,397,59402020,Erythromycin 125mg/5ml oral suspension,Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,553,59403020,Erythromycin 250mg.5ml oral suspension,Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,2326,59404020,Erythromycin 500mg/5ml oral suspension,Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,31428,59504020,Retcin 250mg Tablet (DDSA Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,27495,59508020,Arpimycin 125mg/5ml Liquid (Rosemont Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,24220,59509020,Arpimycin 250mg/5ml Liquid (Rosemont Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,37022,59510020,Arpimycin 500mg/5ml Liquid (Rosemont Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,34423,59687020,Doxycycline 100mg Capsule (PLIVA Pharma Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,34435,59692020,Amoxicillin 250mg Capsule (DDSA Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34885,59693020,Amoxicillin 500mg Capsule (DDSA Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33840,59705020,Amoxicillin 500mg powder for solution for injection vials (Wockhardt UK Ltd),Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,28871,59856020,Co-amoxiclav 250mg/125mg tablets (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,29356,59857020,Co-amoxiclav 500mg/125mg tablets (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,28874,59858020,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,37304,59861020,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,30783,59996020,Co-amoxiclav 250mg/125mg tablets (Ranbaxy (UK) Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,34493,59997020,Co-amoxiclav 500mg/125mg tablets (Ranbaxy (UK) Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,34680,59998020,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Ranbaxy (UK) Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,40320,60003020,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Ranbaxy (UK) Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,55499,60048020,Amoxicillin 250mg/5ml oral suspension (Ranbaxy (UK) Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,1722,60130020,Amoxicillin 500mg dispersible tablets,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,485,60131020,Amoxicillin 125mg/1.25ml oral suspension paediatric,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,9343,60132020,Amoxicillin 750mg sugar free powder,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,1140,60135020,Amoxicillin 3g oral powder sachets sugar free,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,598,60136020,Amoxicillin 250mg powder for solution for injection vials,Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,1746,60137020,Amoxicillin 500mg powder for solution for injection vials,Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,30745,60194020,Amoxicillin 250mg capsules (Mylan),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,23740,60195020,Amoxicillin 500mg capsules (Mylan),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,32622,60196020,Amoxicillin 125mg/5ml oral suspension (Mylan),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33689,60210020,Amoxicillin 250mg/5ml oral suspension (Mylan),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,31014,60211020,Amoxicillin 125mg/5ml oral suspension sugar free (Mylan),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,31535,60212020,Amoxicillin 250mg/5ml oral suspension sugar free (Mylan),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,21345,60248020,Bacampicillin HCl 400mg tablets,Bacampicillin,05010103
6,Exacerbations,Antibiotics,12489,60252020,Ambaxin 400mg Tablet (Pharmacia Ltd),Bacampicillin,05010103
6,Exacerbations,Antibiotics,19648,60299020,Co-fluampicil 250mg/250mg capsules (A A H Pharmaceuticals Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34358,60349020,Co-fluampicil 250mg/250mg capsules (Mylan),Flucloxacillin sodium/Ampicillin trihydrate,05010103
6,Exacerbations,Antibiotics,9903,60837020,Erythromycin estolate 250mg capsules,Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,37694,60838020,Erythromycin estolate 500mg tablets,Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,37796,60839020,Erythromycin estolate 125mg/5ml suspension,Erythromycin Lactobionate,05010500/13060201
6,Exacerbations,Antibiotics,2429,60842020,Erythromycin ethyl succinate 125mg/5ml oral suspension,Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,2376,60843020,Erythromycin ethyl succinate 250mg/5ml oral suspension,Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,2226,60844020,Erythromycin ethyl succinate 500mg/5ml oral suspension,Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,4672,60848020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free,Erythromycin ethyl succinate,05010500
