Audit query,Category,Medication,Prodcode,Gemscript code,Product Name,Drug Substance,BNF Code
12,Inhaled therapy,LABA+ICS,59327,21598021,Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),Fluticasone furoate/Vilanterol,03010400/03020000
12,Inhaled therapy,LABA+ICS,61782,27233021,DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,61666,27378021,DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Teva UK Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,62030,29629021,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,Formoterol fumarate dihydrate/Beclometasone dipropionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,61644,29630021,Fostair NEXThaler 100micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd),Formoterol fumarate dihydrate/Beclometasone dipropionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51209,44172020,Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,Formoterol fumarate dihydrate/Fluticasone propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,50036,44173020,Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd),Formoterol fumarate dihydrate/Fluticasone propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,49868,44174020,Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free,Fluticasone propionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,48666,44175020,Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Napp Pharmaceuticals Ltd),Fluticasone propionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,51270,44176020,Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,Fluticasone propionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,50689,44177020,Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Napp Pharmaceuticals Ltd),Fluticasone propionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,64372,52203021,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (Mylan),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,64373,52204021,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Mylan),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,64638,52509021,Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc),Formoterol fumarate dihydrate/Fluticasone propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,66448,52510021,Flutiform 250micrograms/dose / 10micrograms/dose inhaler (Waymade Healthcare Plc),Fluticasone propionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,68175,52511021,Flutiform 50micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc),Fluticasone propionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,66453,53988021,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler (Waymade Healthcare Plc),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,65677,60257021,AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler (Sandoz Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,67055,60669021,Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,67101,60670021,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,65758,60893021,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,Formoterol fumarate dihydrate/Beclometasone dipropionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,65596,60894021,Fostair 200micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),Formoterol fumarate dihydrate/Beclometasone dipropionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,65894,60895021,Beclometasone 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,Beclometasone dipropionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,65658,60896021,Fostair NEXThaler 200micrograms/dose / 6micrograms/dose dry powder inhaler (Chiesi Ltd),Beclometasone dipropionate/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,5172,69006020,Seretide 250 Evohaler (GlaxoSmithKline UK Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,67958,69956021,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,67677,69957021,Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler (AstraZeneca UK Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,12994,71255020,Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,11588,71256020,Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,11618,71257020,Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,68983,71438021,Aerivio Spiromax 50micrograms/dose / 500micrograms/dose dry powder inhaler (Teva UK Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,69436,73865021,Sereflo 25micrograms/dose / 125micrograms/dose inhaler (Kent Pharmaceuticals Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,69538,73866021,Sereflo 25micrograms/dose / 250micrograms/dose inhaler (Kent Pharmaceuticals Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,70250,75111021,AirFluSal 25micrograms/dose / 125micrograms/dose inhaler (Sandoz Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,69827,75112021,AirFluSal 25micrograms/dose / 250micrograms/dose inhaler (Sandoz Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,6746,76616020,Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler,Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,3666,77232020,Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,72564,77918021,Aloflute 25micrograms/dose / 125micrograms/dose inhaler (Mylan),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,71284,78502021,Fobumix Easyhaler 320micrograms/dose / 9micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,71915,78958021,Fobumix Easyhaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,72400,78959021,Fobumix Easyhaler 80micrograms/dose / 4.5micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,5161,79114020,Seretide 125 Evohaler (GlaxoSmithKline UK Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,6780,79213020,Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,638,79544020,Seretide 250 Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,7013,81547020,Symbicort 100/6 Turbohaler (AstraZeneca UK Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,6325,81548020,Symbicort 200/6 Turbohaler (AstraZeneca UK Ltd),Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,6938,85656020,Salmeterol 50micrograms with fluticasone 100micrograms dry powder inhaler,Salmeterol Xinafoate/Fluticasone Propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,5942,85657020,Salmeterol 50micrograms with fluticasone 250micrograms CFC free inhaler,Salmeterol Xinafoate/Fluticasone Propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,5558,85658020,Salmeterol 50micrograms with fluticasone 500micrograms CFC free inhaler,Salmeterol Xinafoate/Fluticasone Propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,13273,85660020,Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,13040,85661020,Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,11410,85662020,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,665,85668020,Seretide 100 Accuhaler (GlaxoSmithKline UK Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,10218,86175020,Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,6796,86176020,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,Budesonide/Formoterol fumarate dihydrate,03010101/03020000
12,Inhaled therapy,LABA+ICS,6616,86896020,Salmeterol 25micrograms with fluticasone 50micrograms CFC free inhaler,Salmeterol Xinafoate/Fluticasone Propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,6569,86897020,Salmeterol 25micrograms with fluticasone 125micrograms CFC free inhaler,Salmeterol Xinafoate/Fluticasone Propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,5864,86898020,Salmeterol 25micrograms with fluticasone 250micrograms CFC free inhaler,Salmeterol Xinafoate/Fluticasone Propionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,5143,86900020,Seretide 50 Evohaler (GlaxoSmithKline UK Ltd),Fluticasone propionate/Salmeterol xinafoate,03010101/03020000
12,Inhaled therapy,LABA+ICS,37470,94305020,Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,Formoterol fumarate dihydrate/Beclometasone dipropionate,03010101/03020000
12,Inhaled therapy,LABA+ICS,37432,94307020,Fostair 100micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd),Formoterol fumarate dihydrate/Beclometasone dipropionate,03010101/03020000
12,Inhaled therapy,LAMA,50292,21579020,Spiriva 18microgram inhalation powder capsules (Sigma Pharmaceuticals Plc),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,51967,21580020,Spiriva 18microgram inhalation powder capsules (Mawdsley-Brooks & Company Ltd),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,50103,21582020,Spiriva 18microgram inhalation powder capsules with HandiHaler (Waymade Healthcare Plc),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,50577,21583020,Spiriva 18microgram inhalation powder capsules with HandiHaler (DE Pharmaceuticals),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,59638,21584020,Spiriva 18microgram inhalation powder capsules with HandiHaler (Sigma Pharmaceuticals Plc),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,61582,26397021,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Waymade Healthcare Plc),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,62109,40573021,Umeclidinium bromide 65micrograms/dose dry powder inhaler,Umeclidinium bromide,03010200
12,Inhaled therapy,LAMA,61879,40574021,Incruse Ellipta 55micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),Umeclidinium bromide,03010200
12,Inhaled therapy,LAMA,49227,44134020,Aclidinium bromide 375micrograms/dose dry powder inhaler,Aclidinium bromide,03010200
12,Inhaled therapy,LAMA,49228,44135020,Eklira 322micrograms/dose Genuair (AstraZeneca UK Ltd),Aclidinium bromide,03010200
12,Inhaled therapy,LAMA,64232,44715021,Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free (AM Distributions (Yorkshire) Ltd),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,63992,44771021,Eklira 322micrograms/dose Genuair (Waymade Healthcare Plc),Aclidinium bromide,03010200
12,Inhaled therapy,LAMA,53761,46187020,Glycopyrronium bromide 55microgram inhalation powder capsules with device,Glycopyrronium bromide,03010200
12,Inhaled therapy,LAMA,53982,46188020,Seebri Breezhaler 44microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),Glycopyrronium bromide,03010200
12,Inhaled therapy,LAMA,72031,60575021,Glycopyrronium bromide 55microgram inhalation powder capsules with device (Ennogen Healthcare Ltd),Glycopyrronium bromide,03010200
12,Inhaled therapy,LAMA,67531,62058021,Glycopyrronium bromide 55microgram inhalation powder capsules with device (J M McGill Ltd),Glycopyrronium bromide,03010200
12,Inhaled therapy,LAMA,68530,71062021,Tiotropium bromide 10microgram inhalation powder capsules with device,Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,68729,71063021,Braltus 10microgram inhalation powder capsules with Zonda inhaler (Teva UK Ltd),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,746,73050020,Tiotropium 18 microgram Capsule,Tiotropium Bromide,03010200
12,Inhaled therapy,LAMA,6050,84108020,Spiriva 18 microgram Capsule (Boehringer Ingelheim Ltd),Tiotropium Bromide,03010200
12,Inhaled therapy,LAMA,35014,92693020,Tiotropium bromide 18microgram inhalation powder capsules with device,Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,35011,92695020,Tiotropium bromide 18microgram inhalation powder capsules,Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,34995,92697020,Spiriva 18microgram inhalation powder capsules with HandiHaler (Boehringer Ingelheim Ltd),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,35000,92699020,Spiriva 18microgram inhalation powder capsules (Boehringer Ingelheim Ltd),Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,36864,94071020,Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free,Tiotropium bromide,03010200
12,Inhaled therapy,LAMA,36869,94073020,Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),Tiotropium bromide,03010200
12,Inhaled therapy,LABA+LAMA,61490,26985021,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,Vilanterol trifenatate/Umeclidinium bromide,03010400
12,Inhaled therapy,LABA+LAMA,61176,26986021,Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),Vilanterol trifenatate/Umeclidinium bromide,03010400
12,Inhaled therapy,LABA+LAMA,62739,43075021,Indacaterol 85micrograms/dose / Glycopyrronium bromide 54micrograms/dose inhalation powder capsules with device,Indacaterol maleate/Glycopyrronium bromide,03010400
12,Inhaled therapy,LABA+LAMA,62667,43076021,Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd),Indacaterol maleate/Glycopyrronium bromide,03010400
12,Inhaled therapy,LABA+LAMA,62838,44184021,Aclidinium bromide 396micrograms/dose / Formoterol 11.8micrograms/dose dry powder inhaler,Aclidinium bromide/Formoterol fumarate dihydrate,03010400
12,Inhaled therapy,LABA+LAMA,62535,44185021,Duaklir 340micrograms/dose / 12micrograms/dose Genuair (AstraZeneca UK Ltd),Aclidinium bromide/Formoterol fumarate dihydrate,03010400
12,Inhaled therapy,LABA+LAMA,64509,53187021,Tiotropium bromide 2.5micrograms/dose / Olodaterol 2.5micrograms/dose solution for inhalation cartridge with device CFC free,Olodaterol hydrochloride/Tiotropium bromide,03010400
12,Inhaled therapy,LABA+LAMA,64523,53188021,Spiolto Respimat 2.5micrograms/dose / 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd),Olodaterol hydrochloride/Tiotropium bromide,03010400
12,Inhaled therapy,LABA+LAMA,69556,68799021,Aclidinium bromide 396micrograms/dose / Formoterol 11.8micrograms/dose dry powder inhaler (Colorama Pharmaceuticals Ltd),Aclidinium bromide/Formoterol fumarate dihydrate,03010400
12,Inhaled therapy,LABA+LAMA+ICS,71260,78143021,Generic Trimbow 87micrograms/dose / 5micrograms/dose / 9micrograms/dose inhaler,Formoterol fumarate dihydrate/Beclometasone dipropionate/Glycopyrronium bromide,03010101/03010200/03020000
12,Inhaled therapy,LABA+LAMA+ICS,70711,78144021,Trimbow 87micrograms/dose / 5micrograms/dose / 9micrograms/dose inhaler (Chiesi Ltd),Formoterol fumarate dihydrate/Beclometasone dipropionate/Glycopyrronium bromide,03010101/03010200/03020000
12,Inhaled therapy,LABA+LAMA+ICS,72310,79135021,Generic Trelegy Ellipta 92micrograms/dose / 55micrograms/dose / 22micrograms/dose dry powder inhaler,Vilanterol trifenatate/Umeclidinium bromide/Fluticasone furoate,03010200/03010400/03020000
12,Inhaled therapy,LABA+LAMA+ICS,71763,79136021,Trelegy Ellipta 92micrograms/dose / 55micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),Vilanterol trifenatate/Umeclidinium bromide/Fluticasone furoate,03010200/03010400/03020000
