Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Inhalers - LABA_LAMA,compound bronchodilator preparations,61490,,umeclidinium bromide 65micrograms/dose / vilanterol 22micrograms/dose dry powder inhaler,vilanterol trifenatate/umeclidinium bromide
Inhalers - LABA_LAMA,compound bronchodilator preparations,62535,,duaklir 340micrograms/dose / 12micrograms/dose genuair (astrazeneca uk ltd),aclidinium bromide/formoterol fumarate dihydrate
Inhalers - LABA_LAMA,compound bronchodilator preparations,62838,,aclidinium bromide 396micrograms/dose / formoterol 11.8micrograms/dose dry powder inhaler,aclidinium bromide/formoterol fumarate dihydrate
Inhalers - LABA_LAMA,compound bronchodilator preparations,64509,,tiotropium bromide 2.5micrograms/dose / olodaterol 2.5micrograms/dose solution for inhalation cartridge with device cfc free,olodaterol hydrochloride/tiotropium bromide
Inhalers - LABA_LAMA,compound bronchodilator preparations,64523,,spiolto respimat 2.5micrograms/dose / 2.5micrograms/dose solution for inhalation cartridge with device (boehringer ingelheim ltd),olodaterol hydrochloride/tiotropium bromide
Inhalers - LABA_LAMA,compound bronchodilator preparations,69556,,aclidinium bromide 396micrograms/dose / formoterol 11.8micrograms/dose dry powder inhaler (colorama pharmaceuticals ltd),aclidinium bromide/formoterol fumarate dihydrate
Inhalers - ICS,corticosteroids (for respiratory conditions),38,,beclometasone 100micrograms/dose inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),99,,becotide 100 inhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),454,,pulmicort 200microgram inhaler (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),883,,becodisks 200microgram disc (allen & hanburys ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),895,,beclazone 100 easi-breathe inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),896,,becotide easi-breathe 100microgram/actuation pressurised inhalation (allen & hanburys ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),908,,pulmicort 400 turbohaler (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),911,,flixotide accuhaler 250 250microgram/inhalation inhalation powder (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),947,,budesonide 50micrograms/actuation refill canister,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),956,,pulmicort 200 turbohaler (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),960,,pulmicort 100 turbohaler (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),1100,,beclazone 100 inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1236,,becloforte 250micrograms/dose inhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1242,,beclometasone 250micrograms/dose inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1243,,beclazone 250 easi-breathe inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1258,,becotide 200 inhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1259,,beclometasone 200micrograms/dose inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1406,,becotide 50 inhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1412,,flixotide 250microgram/actuation inhalation powder (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1424,,flixotide 250microgram disc (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1426,,flixotide 500microgram disc (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1518,,flixotide 50microgram/actuation inhalation powder (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1537,,becotide 200microgram rotacaps (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1551,,beclazone 250 inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1552,,becloforte easi-breathe 250microgram/actuation pressurised inhalation (allen & hanburys ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1642,,budesonide 400micrograms/dose dry powder inhaler,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),1676,,flixotide 125microgram/actuation inhalation powder (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1680,,pulmicort ls 50micrograms/dose inhaler (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),1725,,beclazone 50 easi-breathe inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1727,,becotide easi-breathe 50microgram/actuation pressurised inhalation (allen & hanburys ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1734,,beclometasone 100micrograms/dose breath actuated inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1861,,aerobec 100 autohaler (meda pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1885,,beclazone 200 inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1951,,becodisks 400microgram disc (allen & hanburys ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),1956,,pulmicort 1mg respules (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),1959,,pulmicort 0.5mg respules (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),2092,,budesonide 200micrograms/dose dry powder inhaler,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),2125,,pulmicort 200microgram refill canister (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),2148,,beclometasone 400microgram disc,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2159,,aerobec 50 autohaler (meda pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2160,,beclometasone 50micrograms/dose breath actuated inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2229,,becodisks 100microgram disc (allen & hanburys ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2282,,fluticasone propionate 500micrograms/dose dry powder inhaler,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2335,,qvar 100 inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2440,,flixotide accuhaler 500 500microgram/inhalation inhalation powder (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2600,,beclometasone 250micrograms/dose breath actuated inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2723,,fluticasone 25micrograms/dose inhaler,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2892,,becloforte 400microgram disks (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2893,,beclometasone 200micrograms disc,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2951,,fluticasone 250microgram/actuation pressurised inhalation,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),2992,,beclazone 50 inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3018,,beclometasone 50micrograms/dose inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3065,,bextasol inhalation powder (allen & hanburys ltd),betamethasone valerate
Inhalers - ICS,corticosteroids (for respiratory conditions),3075,,becotide 400microgram rotacaps (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3119,,becloforte integra 250microgram/actuation inhaler with compact spacer (glaxo laboratories ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3150,,beclometasone 100micrograms/actuation extrafine particle cfc free inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3220,,qvar 50 autohaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3289,,flixotide 25micrograms/dose inhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3363,,becloforte 400microgram disks with diskhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3546,,qvar 50 inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3570,,budesonide 200micrograms/actuation refill canister,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),3743,,filair 50 inhaler (meda pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3927,,filair 100 inhaler (meda pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3947,,becotide 100microgram rotacaps (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3989,,flixotide 100microgram disc (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),3993,,filair forte 250micrograms/dose inhaler (meda pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4131,,fluticasone 100microgram disc,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4132,,fluticasone 125microgram/actuation pressurised inhalation,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4365,,beclometasone 100micrograms disc,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4413,,qvar 100 autohaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4499,,aerobec 250microgram/actuation pressurised inhalation (meda pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4545,,pulmicort ls 50microgram refill canister (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),4601,,asmabec 100 clickhaler (focus pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4688,,fluticasone 50microgram/actuation pressurised inhalation,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4759,,beclometasone 100microgram inhalation powder capsules,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4803,,beclazone 250microgram/actuation inhalation powder (actavis uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),4926,,flixotide accuhaler 100 100microgram/inhalation inhalation powder (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5223,,fluticasone 50micrograms/dose inhaler cfc free,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5309,,flixotide 50micrograms/dose evohaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5521,,beclometasone 200micrograms/dose dry powder inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5522,,beclometasone 100micrograms/dose dry powder inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5551,,flixotide 0.5mg/2ml nebules (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5580,,flixotide accuhaler 50 50microgram/inhalation inhalation powder (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5683,,flixotide 250micrograms/dose evohaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5718,,flixotide 125micrograms/dose evohaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5804,,beclometasone 250micrograms/dose dry powder inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5822,,fluticasone 250micrograms/dose inhaler cfc free,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5885,,fluticasone propionate 100micrograms/dose dry powder inhaler,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5975,,fluticasone 125micrograms/dose inhaler cfc free,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),5992,,beclometasone 50micrograms/dose dry powder inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),7602,,fluticasone 50microgram disc,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),7638,,fluticasone 250microgram disc,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),7653,,beclometasone 400microgram inhalation powder capsules,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),7724,,betamethasone valerate 100micrograms/actuation inhaler,betamethasone valerate
Inhalers - ICS,corticosteroids (for respiratory conditions),7788,,budesonide 100micrograms/dose dry powder inhaler,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),7891,,fluticasone 500microgram disc,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),7948,,fluticasone propionate 250micrograms/dose dry powder inhaler,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),8111,,becloforte vm 250microgram/actuation vm pack (allen & hanburys ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),8433,,budesonide 100micrograms/actuation inhaler,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),8635,,flixotide 50microgram disc (allen & hanburys ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),9164,,fluticasone propionate 50micrograms/dose dry powder inhaler,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),9233,,beclometasone 200microgram inhalation powder capsules,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),9477,,asmabec 100microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),9571,,beclometasone 250micrograms/actuation vortex inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),9577,,asmabec 50 clickhaler (focus pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),9599,,beclazone 50microgram/actuation inhalation powder (actavis uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),9921,,beclometasone 100micrograms/dose breath actuated inhaler cfc free,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),10090,,beclometasone 50micrograms/actuation extrafine particle cfc free inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),10254,,mometasone 400micrograms/dose dry powder inhaler,mometasone furoate
Inhalers - ICS,corticosteroids (for respiratory conditions),11198,,beclometasons 50 micrograms/actuation vortex inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),11497,,beclometasone 400micrograms/dose dry powder inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),11732,,beclometasone 50micrograms/dose breath actuated inhaler cfc free,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),13037,,pulvinal beclometasone dipropionate 200micrograms/dose dry powder inhaler (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),13290,,clenil modulite 100micrograms/dose inhaler (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),13815,,beclazone 100microgram/actuation inhalation powder (actavis uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),14294,,qvar 50micrograms/dose easi-breathe inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),14321,,beclometasone 200micrograms/dose inhaler cfc free,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),14524,,bdp 250microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),14567,,asmabec 250 clickhaler (focus pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),14590,,asmabec 250microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),14700,,budesonide 400micrograms/actuation inhaler,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),14736,,pulvinal beclometasone dipropionate 400micrograms/dose dry powder inhaler (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),14757,,pulvinal beclometasone dipropionate 100micrograms/dose dry powder inhaler (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),15326,,beclometasone 100micrograms/dose inhaler cfc free,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),15706,,beclometasone 100 micrograms/actuation vortex inhaler,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),16018,,mometasone 200micrograms/dose dry powder inhaler,mometasone furoate
Inhalers - ICS,corticosteroids (for respiratory conditions),16054,,budesonide 200micrograms/actuation breath actuated powder inhaler,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),16148,,clenil modulite 250micrograms/dose inhaler (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),16151,,clenil modulite 200micrograms/dose inhaler (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),16158,,clenil modulite 50micrograms/dose inhaler (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),16305,,flixotide 2mg/2ml nebules (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),16584,,beclometasone 50micrograms/dose inhaler cfc free,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),17654,,easyhaler beclometasone 200micrograms/dose dry powder inhaler (orion pharma (uk) ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),17670,,easyhaler budesonide 100micrograms/dose dry powder inhaler (orion pharma (uk) ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),18394,,bdp 50microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),18848,,qvar 100micrograms/dose easi-breathe inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),19031,,bdp 100microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),19389,,asmabec 50microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),19401,,beclometasone 250micrograms/actuation inhaler and compact spacer,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),20825,,spacehaler bdp 250microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),21005,,beclometasone 250micrograms/dose inhaler cfc free,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),21482,,beclometasone 100micrograms/dose inhaler (mylan),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),23741,,novolizer budesonide 200microgram/actuation pressurised inhalation (meda pharmaceuticals ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),24898,,spacehaler bdp 100microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),25204,,beclometasone 100micrograms/dose inhaler (a a h pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),26063,,beclometasone 100micrograms/dose inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),27188,,easyhaler budesonide 200micrograms/dose dry powder inhaler (orion pharma (uk) ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),27679,,beclometasone 100microgram/actuation pressurised inhalation (approved prescription services ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),28073,,beclometasone 250microgram/actuation pressurised inhalation (approved prescription services ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),28640,,beclometasone 100microgram/actuation inhalation powder (actavis uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),28761,,spacehaler bdp 50microgram/actuation spacehaler (celltech pharma europe ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),29325,,beclometasone 250micrograms/dose inhaler (mylan),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),30210,,beclometasone 250micrograms/dose inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),30238,,beclometasone 50microgram/actuation pressurised inhalation (approved prescription services ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),30649,,easyhaler budesonide 400micrograms/dose dry powder inhaler (orion pharma (uk) ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),31774,,beclometasone 50micrograms/dose inhaler (mylan),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),32874,,beclometasone 50microgram/actuation inhalation powder (actavis uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),33258,,beclometasone 250micrograms/dose inhaler (a a h pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),33849,,beclometasone 100microgram/actuation inhalation powder (neo laboratories ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),34315,,beclometasone 250microgram/actuation inhalation powder (actavis uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),34428,,beclometasone 50microgram/actuation inhalation powder (neo laboratories ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),34739,,beclometasone 50micrograms/dose inhaler (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),34794,,beclometasone 200micrograms/dose inhaler (a a h pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),34859,,beclometasone 250microgram/actuation inhalation powder (neo laboratories ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),34919,,beclometasone 50micrograms/dose inhaler (a a h pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35071,,becodisks 200microgram (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35106,,becodisks 100microgram with diskhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35107,,beclometasone 400microgram inhalation powder blisters with device,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35113,,beclometasone 200microgram inhalation powder blisters,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35118,,becodisks 400microgram with diskhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35225,,flixotide 100microgram disks with diskhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35288,,beclometasone 400microgram inhalation powder blisters,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35293,,beclometasone 200microgram inhalation powder blisters with device,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35299,,becodisks 400microgram (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35374,,flixotide 500microgram disks (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35392,,flixotide 500microgram disks with diskhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35408,,becodisks 100microgram (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35430,,becodisks 200microgram with diskhaler (glaxosmithkline uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35461,,flixotide 250microgram disks with diskhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35510,,budesonide 200micrograms/dose dry powder inhalation cartridge with device,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),35580,,beclometasone 100microgram inhalation powder blisters with device,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35602,,budesonide 200micrograms/dose dry powder inhalation cartridge,budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),35611,,flixotide 250microgram disks (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35631,,budelin novolizer 200micrograms/dose inhalation powder (meda pharmaceuticals ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),35638,,fluticasone propionate 100microgram inhalation powder blisters with device,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35652,,beclometasone 100microgram inhalation powder blisters,beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35700,,fluticasone propionate 500microgram inhalation powder blisters with device,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35724,,budelin novolizer 200micrograms/dose inhalation powder refill (meda pharmaceuticals ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),35772,,fluticasone propionate 100microgram inhalation powder blisters,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35905,,fluticasone propionate 250microgram inhalation powder blisters,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),35986,,flixotide 50microgram disks (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),36021,,fluticasone propionate 50microgram inhalation powder blisters with device,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),36090,,flixotide 100microgram disks (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),36290,,flixotide 50microgram disks with diskhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),36401,,fluticasone propionate 250microgram inhalation powder blisters with device,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),36462,,fluticasone propionate 500microgram inhalation powder blisters,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),37447,,fluticasone propionate 50microgram inhalation powder blisters,fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),39200,,aerobec forte 250 autohaler (meda pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),40057,,pulmicort 200micrograms/dose inhaler cfc free (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),41269,,beclometasone 400 cyclocaps (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),41412,,beclometasone 400micrograms/actuation inhaler,beclometasone dipropionate
