Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Exacerbations - Antibiotics,macrolides,2326,89785001000027108,erythromycin 500mg/5ml oral suspension,erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,47582,8993611000001100,clarithromycin 250mg tablets (sandoz ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,40784,8993811000001101,clarithromycin 500mg tablets (sandoz ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,52158,9033411000001103,clarithromycin 250mg tablets (alliance healthcare (distribution) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,49939,9033811000001101,clarithromycin 500mg tablets (alliance healthcare (distribution) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,53688,9038211000001105,clarithromycin 250mg tablets (ranbaxy (uk) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,46488,9038811000001106,clarithromycin 500mg tablets (ranbaxy (uk) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,41453,9042011000001104,clarithromycin 125mg/5ml oral suspension (ranbaxy (uk) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,34811,9042311000001101,clarithromycin 250mg/5ml oral suspension (ranbaxy (uk) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,27495,90685001000027101,arpimycin 125mg/5ml liquid (rosemont pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,24220,90695001000027102,arpimycin 250mg/5ml liquid (rosemont pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,37022,90705001000027106,arpimycin 500mg/5ml liquid (rosemont pharmaceuticals ltd),erythromycin ethyl succinate
Exacerbations - Antibiotics,macrolides,61001,9155811000001105,clarithromycin 125mg/5ml oral suspension (kent pharmaceuticals ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,54903,9157411000001102,clarithromycin 125mg/5ml oral suspension (alliance healthcare (distribution) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,55148,9157711000001108,clarithromycin 250mg/5ml oral suspension (alliance healthcare (distribution) ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,38997,917411000001101,klaricid paediatric 125mg/5ml oral suspension (mylan),clarithromycin
Exacerbations - Antibiotics,macrolides,45795,9252611000001100,clarithromycin 125mg/5ml oral suspension (a a h pharmaceuticals ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,54241,9253011000001103,clarithromycin 250mg/5ml oral suspension (a a h pharmaceuticals ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,53168,9547411000001109,clarithromycin 125mg/5ml oral suspension (sandoz ltd),clarithromycin
Exacerbations - Antibiotics,macrolides,53179,9547911000001101,clarithromycin 250mg/5ml oral suspension (sandoz ltd),clarithromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,55133,10139811000001105,erythromycin 250mg gastro-resistant capsules (kent pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,4489,10305001000027101,erycen 250mg tablet (berk pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,23017,10315001000027104,erycen 500mg tablet (berk pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,3209,10375001000027107,erythromid 250mg tablet (abbott laboratories ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,42296,11020911000001106,erythromycin 250mg gastro-resistant tablets (dr reddy's laboratories (uk) ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,34837,111015001000027103,erythromycin 250mg gastro-resistant tablet (co-pharma ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,34873,12615001000027101,erythromycin 250mg tablet (berk pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,34334,126311000001101,erythromycin 250mg gastro-resistant tablets (mylan),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,17207,14675001000027104,ilosone 250mg capsule (dista products ltd),erythromycin lactobionate
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,18643,14685001000027109,ilosone 500mg tablet (dista products ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,18682,14695001000027108,ilosone 125mg/5ml liquid (dista products ltd),erythromycin lactobionate
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,19330,14725001000027106,ilosone 250mg/5ml liquid (dista products ltd),erythromycin lactobionate
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,25280,165611000001108,tiloryth 250mg gastro-resistant capsules (tillomed laboratories ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,34479,17198711000001106,erythromycin 250mg gastro-resistant tablets (sovereign medical ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,49952,17902011000001107,erythromycin 250mg gastro-resistant capsules (phoenix healthcare distribution ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,52428,17903711000001101,erythromycin 250mg gastro-resistant tablets (phoenix healthcare distribution ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,52952,18281911000001106,erythromycin 250mg gastro-resistant tablets (strides shasun (uk) ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,34189,18635001000027102,erythromycin 250mg tablet (c p pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,34869,18645001000027101,erythromycin 500mg tablet (c p pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,41604,18695001000027109,erythromycin 500mg tablet (hillcross pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,55483,19191611000001104,erythromycin 250mg gastro-resistant tablets (milpharm ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,53986,19733011000001108,erythromycin 250mg gastro-resistant tablets (medreich plc),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,50580,20962611000001108,erythromycin 250mg gastro-resistant capsules (actavis uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,55397,21935011000001106,erythromycin 250mg gastro-resistant capsules (waymade healthcare plc),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,59100,21976211000001109,erythromycin 250mg gastro-resistant tablets (waymade healthcare plc),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,11611,235411000001103,rommix 250 ec tablets (ashbourne pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,61264,23903911000001107,erythromycin 250mg gastro-resistant tablets (de pharmaceuticals),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,60190,24099111000001103,erythromycin 250mg gastro-resistant tablets (waymade healthcare plc),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,60828,24389111000001103,erythromycin 250mg gastro-resistant tablets (bristol laboratories ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,50694,258211000001108,erythromycin 250mg gastro-resistant capsules (alliance healthcare (distribution) ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,25278,29665001000027109,rommix 500mg tablet (ashbourne pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,74355,29856311000001102,erythromycin 250mg gastro-resistant tablets (sigma pharmaceuticals plc),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,69480,30825911000001105,erythromycin 250mg gastro-resistant tablets (mawdsley-brooks & company ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,63,324178009,erythromycin 250mg gastro-resistant tablets,erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,69403,32800711000001104,erythromycin 250mg gastro-resistant tablets (genesis pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,103,36064711000001106,erythromycin 250mg gastro-resistant capsules,erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,40073,37545001000027103,erythromycin estolate 250mg/5ml suspension,erythromycin lactobionate
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,9148,40295001000027105,erythromid ds 500mg tablet (abbott laboratories ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,33304,4227311000001109,kerymax 250mg gastro-resistant capsules (kent pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,26365,46285001000027100,erythromycin 500mg tablet (ivax pharmaceuticals uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,33686,482311000001107,erythromycin 250mg gastro-resistant capsules (a a h pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,55300,52965001000027108,erythromycin 500mg tablet (teva uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,318,65335001000027106,erymax 250mg capsule (elan pharma),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,24129,654811000001103,erythromycin 250mg gastro-resistant tablets (ivax pharmaceuticals uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,58824,687011000001109,erythromycin 250mg gastro-resistant tablets (kent pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,29344,689511000001108,erythromycin 250mg gastro-resistant tablets (actavis uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,29154,70515001000027105,erythromycin 250mg capsule (actavis uk ltd),erythromycin lactobionate
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,31530,7211000001107,erythromycin 250mg gastro-resistant tablets (ranbaxy (uk) ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,10190,759811000001108,erymax 250mg gastro-resistant capsules (teva uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,24127,766711000001101,erythromycin 250mg gastro-resistant tablets (a a h pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,52906,789411000001103,erythromycin 250mg gastro-resistant tablets (alliance healthcare (distribution) ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,33703,89511000001103,erythromycin 250mg gastro-resistant tablets (abbott laboratories ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,401,89745001000027104,erythromycin 500mg ec gastro-resistant tablets,erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,31428,90655001000027108,retcin 250mg tablet (ddsa pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,33685,919211000001106,erythromycin 250mg gastro-resistant tablets (teva uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,34512,9563611000001105,erythromycin 250mg gastro-resistant capsules (teva uk ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,42661,9795911000001100,erythromycin 250mg gastro-resistant tablets (almus pharmaceuticals ltd),erythromycin
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,9903,98935001000027105,erythromycin estolate 250mg capsules,erythromycin lactobionate
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,37694,98945001000027106,erythromycin estolate 500mg tablets,erythromycin lactobionate
Exacerbations - Antibiotics,macrolides/oral antibacterials for acne,37796,98955001000027109,erythromycin estolate 125mg/5ml suspension,erythromycin lactobionate
Exacerbations - Antibiotics,ocular peri-operative drugs,61860,21797311000001102,cefuroxime 50mg powder for solution for injection vials,cefuroxime sodium
Exacerbations - Antibiotics,other antibacterials,71091,11482411000001104,chloramphenicol 250mg capsules (special order),chloramphenicol
Exacerbations - Antibiotics,other antibacterials,63566,12940811000001109,vancomycin 50mg/5ml oral solution,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,32564,131795001000027101,vancomycin 250mg/vial injection,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,16746,131825001000027108,vancocin 125mg capsule (eli lilly and company ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,52990,15453111000001108,vancomycin 125mg/5ml oral suspension,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,27994,188675001000027103,vancocin 500mg/vial powder for solution for infusion (eli lilly and company ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,75097,19455111000001101,vancomycin 1g powder for solution for infusion vials (pfizer ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,63567,21276711000001101,vancomycin 500mg/100ml infusion bags,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,53270,216965001000027105,chloramphenicol intrathecal (huddersfield royal infirmary),chloramphenicol
Exacerbations - Antibiotics,other antibacterials,63244,23872411000001109,vancomycin 500mg powder for concentrate for solution for infusion vials (kent pharmaceuticals ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,69172,247545001000027105,vancomycin oral liquid,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,373,324298007,chloramphenicol 250mg capsules,chloramphenicol
Exacerbations - Antibiotics,other antibacterials,17396,324303009,chloramphenicol 1g powder for solution for injection vials,chloramphenicol sodium succinate
Exacerbations - Antibiotics,other antibacterials,17116,324333002,vancomycin 1g powder for solution for infusion vials,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,279,324334008,vancomycin 125mg capsules,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,5280,324335009,vancomycin 250mg capsules,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,17015,324337001,vancomycin 500mg powder for solution for infusion vials,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,71576,32895211000001100,vancomycin 500mg powder for concentrate for solution for infusion vials (flynn pharma ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,678,35915111000001103,teicoplanin 200mg powder and solvent for solution for injection vials,teicoplanin
Exacerbations - Antibiotics,other antibacterials,835,35915211000001109,teicoplanin 400mg powder and solvent for solution for injection vials,teicoplanin
Exacerbations - Antibiotics,other antibacterials,55827,3928511000001100,chloramphenicol 250mg capsules (a a h pharmaceuticals ltd),chloramphenicol
Exacerbations - Antibiotics,other antibacterials,58252,4126811000001104,vancomycin 125mg capsules (a a h pharmaceuticals ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,34805,4127711000001105,vancomycin 125mg capsules (actavis uk ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,71024,4128311000001107,vancomycin 125mg capsules (alliance healthcare (distribution) ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,27405,4128511000001101,vancocin matrigel 125mg capsules (flynn pharma ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,13797,4181011000001109,targocid 200mg powder and solvent for solution for injection vials (sanofi),teicoplanin
Exacerbations - Antibiotics,other antibacterials,8462,4182311000001103,targocid 400mg powder and solvent for solution for injection vials (sanofi),teicoplanin
Exacerbations - Antibiotics,other antibacterials,66789,4202811000001106,vancomycin 250mg capsules (a a h pharmaceuticals ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,24048,4203811000001103,vancocin matrigel 250mg capsules (flynn pharma ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,67071,4212611000001109,vancomycin 500mg powder for solution for infusion vials (a a h pharmaceuticals ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,31693,4213311000001109,vancocin 500mg powder for solution for infusion vials (flynn pharma ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,53884,4213611000001104,vancomycin 500mg powder for concentrate for solution for infusion vials (pfizer ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,30960,4382311000001106,kemicetine 1g powder for solution for injection vials (essential pharma ltd),chloramphenicol sodium succinate
Exacerbations - Antibiotics,other antibacterials,60749,4432211000001103,vancomycin 1g powder for solution for infusion vials (a a h pharmaceuticals ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,42688,4432611000001101,vancocin 1g powder for solution for infusion vials (flynn pharma ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,69171,65755001000027106,vancomycin 500mg/vial injection (antigen pharmaceuticals),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,34194,68075001000027101,vancomycin 125mg capsule (dumex ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,34193,68085001000027106,vancomycin 250mg capsule (dumex ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,32360,68135001000027109,vancomycin 1g powder for solution for infusion (dumex ltd),vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,63830,8818711000001109,vancomycin 250mg/5ml oral suspension,vancomycin hydrochloride
Exacerbations - Antibiotics,other antibacterials,14546,98075001000027104,chloramphenicol 125mg/ml oral suspension,chloramphenicol
Exacerbations - Antibiotics,other antibacterials,17231,98085001000027109,chloramphenicol 300mg/vial sterile powder,chloramphenicol sodium succinate
Exacerbations - Antibiotics,other antibacterials,10300,98105001000027103,chloramphenicol 1.2g/vial sterile powder,chloramphenicol sodium succinate
Exacerbations - Antibiotics,penicillinase-resistant penicillins,75944,,flucloxacillin 2g powder for solution for injection vials,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,43546,103311000001100,flucloxacillin 125mg/5ml oral solution (actavis uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,40142,106075001000027108,flucloxacillin iv 250mg/vial injection,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,29671,106095001000027104,flucloxacillin iv 500mg/vial injection,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34944,111075001000027106,flucloxacillin 250mg capsule (co-pharma ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,45252,111085001000027101,flucloxacillin 500mg capsule (co-pharma ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,31775,11268511000001102,flucloxacillin 250mg/5ml oral solution (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,23240,120711000001100,flucloxacillin 250mg capsules (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34870,13125001000027104,flucloxacillin 250mg capsule (c p pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34848,13135001000027102,flucloxacillin 500mg capsule (c p pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34364,135511000001102,flucloxacillin 250mg capsules (sandoz ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,65945,13578111000001101,flucloxacillin 125mg/5ml oral solution (de pharmaceuticals),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,50729,13578311000001104,flucloxacillin 250mg/5ml oral solution (de pharmaceuticals),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34766,138411000001106,flucloxacillin 125mg/5ml oral solution (kent pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,56027,15087311000001100,flucloxacillin 250mg capsules (sigma pharmaceuticals plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,55799,15087511000001106,flucloxacillin 500mg capsules (sigma pharmaceuticals plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,58541,16050611000001101,flucloxacillin 250mg capsules (bristol laboratories ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,56384,16050911000001107,flucloxacillin 500mg capsules (bristol laboratories ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,64375,16086311000001101,flucloxacillin 250mg/5ml oral solution (actavis uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,51830,16086611000001106,flucloxacillin 250mg/5ml oral solution sugar free (accord healthcare ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,47125,16086911000001100,flucloxacillin 125mg/5ml oral solution sugar free (actavis uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,41163,16089611000001103,flucloxacillin 125mg/5ml oral solution sugar free,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,41172,16089711000001107,flucloxacillin 250mg/5ml oral solution sugar free,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,49349,16247911000001103,flucloxacillin 125mg/5ml oral solution sugar free (kent pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,55438,16248111000001100,flucloxacillin 250mg/5ml oral solution sugar free (kent pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,72219,16443111000001108,flucloxacillin 125mg/5ml oral solution sugar free (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,56189,16443611000001100,flucloxacillin 250mg/5ml oral solution sugar free (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,57415,18107711000001103,flucloxacillin 125mg/5ml oral solution (phoenix healthcare distribution ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,52549,18107911000001101,flucloxacillin 250mg/5ml oral solution (phoenix healthcare distribution ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,73965,18722811000001105,flucloxacillin 250mg/5ml oral solution (alliance healthcare (distribution) ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,57634,19193011000001107,flucloxacillin 250mg capsules (milpharm ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,52281,19193211000001102,flucloxacillin 500mg capsules (milpharm ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,60032,19193411000001103,flucloxacillin 125mg/5ml oral solution (milpharm ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34721,194111000001102,flucloxacillin 250mg capsules (ivax pharmaceuticals uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,57106,19728911000001100,flucloxacillin 250mg capsules (medreich plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,50820,19729111000001105,flucloxacillin 500mg capsules (medreich plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,51262,207211000001101,flucloxacillin 125mg/5ml oral solution (alliance healthcare (distribution) ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,72454,21996911000001108,flucloxacillin 250mg capsules (waymade healthcare plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,63306,21997211000001102,flucloxacillin 500mg capsules (waymade healthcare plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,61896,21997511000001104,flucloxacillin 125mg/5ml oral solution sugar free (waymade healthcare plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,57292,21997711000001109,flucloxacillin 250mg/5ml oral solution sugar free (waymade healthcare plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,55754,21997911000001106,flucloxacillin 125mg/5ml oral solution (waymade healthcare plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,73462,21998111000001109,flucloxacillin 250mg/5ml oral solution (waymade healthcare plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,29944,220311000001101,flucloxacillin 250mg capsules (ranbaxy (uk) ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,21850,223025001000027102,zoxin 250mg capsule (opus pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,58126,22751511000001108,flucloxacillin sodium 125mg/5ml oral suspension,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,9800,230955001000027108,flucloxin 250mg capsule (opd pharm),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,4074,230965001000027104,flucloxin 500mg capsule (opd pharm),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,2735,230975001000027106,flucloxin 125mg/5ml liquid (opd pharm),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,60593,23189811000001102,flucloxacillin 125mg/5ml oral solution (medreich plc),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,53851,231911000001109,flucloxacillin 250mg powder for solution for injection vials (wockhardt uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,68696,23907811000001108,flucloxacillin 250mg capsules (de pharmaceuticals),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,60260,23908511000001109,flucloxacillin 500mg capsules (de pharmaceuticals),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,2299,251311000001107,fluclomix 250 capsules (ashbourne pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,59422,256511000001105,flucloxacillin 500mg powder for solution for injection vials (wockhardt uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,69709,27126411000001109,flucloxacillin 250mg/5ml oral solution sugar free (alliance healthcare (distribution) ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34313,289411000001107,flucloxacillin 500mg capsules (a a h pharmaceuticals ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,68001,30130811000001104,flucloxacillin 250mg capsules (mawdsley-brooks & company ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,67710,30131011000001101,flucloxacillin 500mg capsules (mawdsley-brooks & company ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,2874,3098711000001105,magnapen syrup (wockhardt uk ltd),flucloxacillin magnesium/ampicillin trihydrate
Exacerbations - Antibiotics,penicillinase-resistant penicillins,34464,3111000001109,flucloxacillin 500mg capsules (actavis uk ltd),flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,60,323464005,flucloxacillin 250mg capsules,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,579,323465006,flucloxacillin 500mg capsules,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,457,323484009,flucloxacillin 125mg/5ml oral solution,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,1001,323485005,flucloxacillin 250mg/5ml oral solution,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,15247,323491007,flucloxacillin 250mg powder for solution for injection vials,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,10814,323492000,flucloxacillin 500mg powder for solution for injection vials,flucloxacillin sodium
Exacerbations - Antibiotics,penicillinase-resistant penicillins,16191,323493005,flucloxacillin 1g powder for solution for injection vials,flucloxacillin sodium
